url,crawl_status,status_code,content_type,h1,h2,page_title,meta_description,canonical_tag,robots_txt,redirect_url,meta_robots,x_robots_tag
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=3685430453828112885&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D3685430453828112885%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D3685430453828112885%26from%3Dpencil,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&ifkv=AdBytiOt6wfVfz020utnPRepLrfADRzuGzg-OGOKCwldMLYiSBv-_xgTFOV4mW-KgPqngDyzXDNV&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1829622903%3A1748820614247710,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiOWzuHW7yF1l3JAHU0IM7gpwlOE4fRxznb2JTJxSKwgmckRjeZrVI92U3OzXUXYUeo6ESfD,,
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiOWzuHW7yF1l3JAHU0IM7gpwlOE4fRxznb2JTJxSKwgmckRjeZrVI92U3OzXUXYUeo6ESfD,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&ifkv=AdBytiOt6wfVfz020utnPRepLrfADRzuGzg-OGOKCwldMLYiSBv-_xgTFOV4mW-KgPqngDyzXDNV&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1829622903%3A1748820614247710,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=7658658239225835508&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7658658239225835508%26from%3Dpencil,,
https://docs.google.com/file/d/0BxUkL-r8eFRQVmhUZHRKeWJLYjA/edit,not found,404,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.copy.com/s/F6qFT6omeUAr/Kakababu%20Samagra%20Volume%204%20-%20Sunil%20Gangopadhyay.pdf,not found,404,text/html; charset=utf-8,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MNDk3ZTczZDQtMmQyZS00NTYxLWFlMzItNWQxOWE1OWEwMzdh/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MNDk3ZTczZDQtMmQyZS00NTYxLWFlMzItNWQxOWE1OWEwMzdh,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MNDk3ZTczZDQtMmQyZS00NTYxLWFlMzItNWQxOWE1OWEwMzdh/view?usp=drive_open,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=2905773666813071808&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MZTM3OGRiYWQtZmEwMS00YzA3LTk0MjQtYjY5ZmUxMjg4MzRj/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MZTM3OGRiYWQtZmEwMS00YzA3LTk0MjQtYjY5ZmUxMjg4MzRj,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MZTM3OGRiYWQtZmEwMS00YzA3LTk0MjQtYjY5ZmUxMjg4MzRj/view?usp=drive_open,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=503027592520542545&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=3442680342707591093&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiSeTDf7fKPi8W08ZZq9SoKLbolKfK39wXL8OTsSGKsaKeAEveZNXCxqcAjJPF5H3ZfpB3qZAq1JCYrDkhkpxEbG0PHARXT7euxo4Qpyw7qG4VjGl_WjbQMdLteLc2OuC36Rdfb6lc-zM8L/s1600/GHANADA+SAMAGRA+1_page_001+(1).jpg,ok,200,image/jpeg,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5918152522766003312&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=701551848997869271&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5129766117457269573&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=4726222550581023087&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=3685430453828112885&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=7658658239225835508&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=6716875920419946032&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MZWNlNDQ4YTctZDdlOC00N2YxLWI2MzQtNjllNDhhZjYwN2Vj/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MZWNlNDQ4YTctZDdlOC00N2YxLWI2MzQtNjllNDhhZjYwN2Vj,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MZWNlNDQ4YTctZDdlOC00N2YxLWI2MzQtNjllNDhhZjYwN2Vj/view?usp=drive_open,,
https://docs.google.com/file/d/0B4m0B4QRcZdtQ05tZWhSNkdaekE/edit?usp=sharing,forbidden,403,text/html; charset=UTF-8,,,,,,allowed,,,
https://docs.google.com/file/d/0B4m0B4QRcZdteXAzR21pM2NrRkE/edit?usp=sharing,forbidden,403,text/html; charset=UTF-8,,,,,,allowed,,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&ifkv=AdBytiPtO2fsa2T0-hGeTBP9KsMcMzYJoslkwpGJvUa-kn1Sq2YQuXvjoHcMpIEOH6yef6x9GkjL&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1646002883%3A1748820615222848,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiPyHvmhAH11hqbbI9rRRdh8JKkRiASQtmZcqdKDZ0zSexOtobIBAoPqzWzJJZISq61ZV1EJ,,
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiPyHvmhAH11hqbbI9rRRdh8JKkRiASQtmZcqdKDZ0zSexOtobIBAoPqzWzJJZISq61ZV1EJ,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&ifkv=AdBytiPtO2fsa2T0-hGeTBP9KsMcMzYJoslkwpGJvUa-kn1Sq2YQuXvjoHcMpIEOH6yef6x9GkjL&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1646002883%3A1748820615222848,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=230216483063714969&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D230216483063714969%26from%3Dpencil,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=3057882501982908694&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=8065948800279176575&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiZ1eHKXvfTDQlsxXiQd2m49qjS4VXiVhv1cZew86RA8Avx2S6-G4H9CIUHfshpFJQmzKjZD_UGR2IUN2Wsmgnc_C1XrwWLJ9bVfq60A9usSPBnysZWp6ofwzX-Oboi7mh8z0gPTRBEZ7ez/s1600/narayan-debnath-comics-shamagra%252B%25284%2529.jpg,ok,200,image/jpeg,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=3442680342707591093&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=2423470504043020352&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MMzM0OTAxNWQtYjc4My00YWUzLTkyNTAtMGM2OGM5ODM1MTc3/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MMzM0OTAxNWQtYjc4My00YWUzLTkyNTAtMGM2OGM5ODM1MTc3,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MMzM0OTAxNWQtYjc4My00YWUzLTkyNTAtMGM2OGM5ODM1MTc3/view?usp=drive_open,,
https://docs.google.com/file/d/0BxUkL-r8eFRQTkI5aG9xU05ETjA/edit?usp=drive_web,not found,404,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=503027592520542545&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEifWo7ai670KbBWxjW-KqIn0hWqIzBV0pmy6kizzYMKqwP89farmOQahfhqKPHmB5qZQd81F8IRyHGdRuwcIHeOhySE1XE9i7p49TDmfw1dh_kRu2JaL7x_q3Mkfsxo8zpkCHZB3UyRIIqQ/s1600/Kakababu-Samagra-Volume-4---Sunil-Gangopadhyay.jpg,ok,200,image/jpeg,,,,,,allowed,,,
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhzFmi9JkHF6zrY_nd8wBFsfz_Mt0vS4m_gjTNsOX_Hkutp0bNcSIDhXdqg57GnMq6r3V1K9ecTgPPTqVICX8It_8d2aBYWv94L0Am1gjgh-ZsrAXy8VIwrRvB-WGOVhkPqwWiNka3AK_Np/s1600/Kakababu-Samagra-Volume-1---Sunil-Gangopadhyay.jpg,ok,200,image/jpeg,,,,,,allowed,,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&ifkv=AdBytiO_Ga5Kc1BDMMncLPdDD-89O2LxjQIBKuY1zyKTOqlMMcAnIP43cr-nH-RATUwU5FaA4lK1&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1009872445%3A1748820616034426,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiNu3XuQK8b2k0BNgC6mt4IjEldUouIdrb_F8oaJxRDByK9tlxjVtc6U79C-lfOD4O0meptSKA,,
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiNu3XuQK8b2k0BNgC6mt4IjEldUouIdrb_F8oaJxRDByK9tlxjVtc6U79C-lfOD4O0meptSKA,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&ifkv=AdBytiO_Ga5Kc1BDMMncLPdDD-89O2LxjQIBKuY1zyKTOqlMMcAnIP43cr-nH-RATUwU5FaA4lK1&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1009872445%3A1748820616034426,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=2446140635412314502&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D2446140635412314502%26from%3Dpencil,,
https://docs.google.com/file/d/0BxUkL-r8eFRQS3NOWFdsMnpGUUE/edit?usp=drive_web,not found,404,text/html; charset=UTF-8,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MNmMxZWNmOTItNTU3MS00NzcxLTllNmEtYzYzZGViNzhkNTYx/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MNmMxZWNmOTItNTU3MS00NzcxLTllNmEtYzYzZGViNzhkNTYx,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MNmMxZWNmOTItNTU3MS00NzcxLTllNmEtYzYzZGViNzhkNTYx/view?usp=drive_open,,
https://publisher.linkvertise.com/adfly-hard-migrator/url?url=https://adf.ly/VabuG,forbidden,403,text/html; charset=UTF-8,,,,,,allowed,,,
https://adf.ly/VabuG,found,302,text/html,,,,,,allowed,https://publisher.linkvertise.com/adfly-hard-migrator/url?url=https://adf.ly/VabuG,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=3442680342707591093&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5918152522766003312&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=2151206867207965848&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2014/,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: 2014,,http://banglapdfall.blogspot.com/2014/,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MYTgxMzU3ZGQtNzNhYy00OWJkLWE5MTAtMzlmMGE0MTU2NDhk/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MYTgxMzU3ZGQtNzNhYy00OWJkLWE5MTAtMzlmMGE0MTU2NDhk,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MYTgxMzU3ZGQtNzNhYy00OWJkLWE5MTAtMzlmMGE0MTU2NDhk/view?usp=drive_open,,
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhCZvzyPYqBI94rB8b0HKSX9r3U4DW70iTiNjGZ1cXnrQe8uBYskXCml6bVD4E1-cuoOca13fIvhB60T-xV9luHFoKu3cI0nOr7Rcnwahljtggs_vj7wnUGpQrtkGSNmezPT3F-Q68Mw1oU/s1600/image-33-1.jpg,ok,200,image/jpeg,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MMGVhMDQ5Y2YtOTI1Yi00NjFkLTllMjQtY2FiOGJlMzI5YTI4/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MMGVhMDQ5Y2YtOTI1Yi00NjFkLTllMjQtY2FiOGJlMzI5YTI4,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MMGVhMDQ5Y2YtOTI1Yi00NjFkLTllMjQtY2FiOGJlMzI5YTI4/view?usp=drive_open,,
https://drive.google.com/file/d/0B4InF0ZkKY_MZDYwNmMzMDgtMThhNi00ZmJjLTg2MTQtZDNiOTE3MTgxNmQ4/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MZDYwNmMzMDgtMThhNi00ZmJjLTg2MTQtZDNiOTE3MTgxNmQ4,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MZDYwNmMzMDgtMThhNi00ZmJjLTg2MTQtZDNiOTE3MTgxNmQ4/view?usp=drive_open,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=2423470504043020352&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=8929161829504526906&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=4726222550581023087&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=4726222550581023087&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/comment/frame/3928496115469874446?po=4726222550581023087&hl=en-GB,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/feeds/4726222550581023087/comments/default,ok,200,application/atom+xml; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=4726222550581023087&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/profile/18055946714670290263,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://docs.google.com/file/d/0BxUkL-r8eFRQNlZtb0h6U0wwZzg/edit?usp=drive_web,not found,404,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=4726222550581023087&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2014/05/tenida-samagra-by-narayan-gangopadhyay.html,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: Tenida Samagra by Narayan Gangopadhyay,,http://banglapdfall.blogspot.com/2014/05/tenida-samagra-by-narayan-gangopadhyay.html,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=2151206867207965848&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=4726222550581023087&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=2151206867207965848&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/about/?bpli=1,ok,200,text/html,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?passive=true&go=true&service=blogger&continue=https://draft.blogger.com/?bpli%3D1,found,302,application/binary,,,,,,allowed,https://draft.blogger.com/?bpli=1,,
https://draft.blogger.com/?bpli=1,found,302,application/binary,,,,,,allowed,https://draft.blogger.com/about?bpli=1,,
https://draft.blogger.com/about?bpli=1,moved permanently,301,text/html; charset=UTF-8,,,,,,allowed,https://draft.blogger.com/about/?bpli=1,,
https://draft.blogger.com/,found,302,application/binary,,,,,,allowed,https://accounts.google.com/ServiceLogin?passive=true&go=true&service=blogger&continue=https://draft.blogger.com/?bpli%3D1,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=2151206867207965848&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=2151206867207965848&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/comment/delete/3928496115469874446/5252002607876751779,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdraft.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&followup=https%3A%2F%2Fdraft.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&ifkv=AdBytiN3gB-hkkaf9m6JKIKpQRQcqvW-QxN6JnjehhnR5X2H79fhuhQJem7uaztmdznxNleGidFU&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S-788200057%3A1748820618200858,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&followup=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&followup=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiMWYfqsUtXHIl6XOFkL8FW79cqIpxrqEL0-PgDHo-dNrOn1PMgNWIMULEqswq4gKIwfUm7c,,
https://accounts.google.com/InteractiveLogin?continue=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&followup=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiMWYfqsUtXHIl6XOFkL8FW79cqIpxrqEL0-PgDHo-dNrOn1PMgNWIMULEqswq4gKIwfUm7c,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdraft.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&followup=https%3A%2F%2Fdraft.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&ifkv=AdBytiN3gB-hkkaf9m6JKIKpQRQcqvW-QxN6JnjehhnR5X2H79fhuhQJem7uaztmdznxNleGidFU&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S-788200057%3A1748820618200858,,
https://draft.blogger.com/post-edit.g?blogID=3928496115469874446&postID=4726222550581023087&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil&followup=https://draft.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D4726222550581023087%26from%3Dpencil,,
https://draft.blogger.com/comment/delete/3928496115469874446/5911140792479305410,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=2151206867207965848&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://draft.blogger.com/share-post.g?blogID=3928496115469874446&postID=6300296402844454070&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
